danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
0.847000,0.552000,10,-8.850000,0.433000,0.530000,0.000235,0.150000,0.337000,91.874000,2
0.713000,0.387000,8,-15.257000,0.035600,0.053900,0.442000,0.073200,0.539000,129.908000,2
0.672000,0.455000,7,-9.691000,0.030400,0.384000,0.719000,0.094800,0.483000,82.058000,2
0.788000,0.711000,1,-7.811000,0.059700,0.364000,0.000021,0.083800,0.802000,104.149000,2
0.625000,0.439000,0,-10.133000,0.041900,0.823000,0.024800,0.102000,0.551000,76.043000,2
0.608000,0.548000,2,-7.829000,0.034600,0.594000,0.000342,0.132000,0.397000,88.034000,2
0.548000,0.650000,11,-12.406000,0.408000,0.117000,0.000002,0.102000,0.439000,96.783000,2
0.734000,0.326000,5,-11.994000,0.083500,0.240000,0.000002,0.144000,0.533000,80.042000,2
0.693000,0.509000,7,-13.299000,0.100000,0.299000,0.000159,0.064800,0.495000,84.993000,2
0.771000,0.416000,1,-4.553000,0.057600,0.859000,0.918000,0.154000,0.343000,78.612000,2
0.826000,0.506000,0,-9.302000,0.090200,0.708000,0.000008,0.113000,0.623000,118.970000,2
0.649000,0.459000,9,-8.767000,0.369000,0.164000,0.000035,0.042600,0.352000,127.407000,2
0.719000,0.265000,2,-12.782000,0.075400,0.296000,0.086500,0.108000,0.273000,80.021000,2
0.781000,0.373000,7,-9.350000,0.121000,0.619000,0.000000,0.348000,0.669000,117.980000,2
0.737000,0.521000,10,-11.922000,0.074100,0.199000,0.883000,0.105000,0.718000,170.103000,2
0.857000,0.248000,1,-13.129000,0.064400,0.712000,0.901000,0.118000,0.518000,130.757000,2
0.488000,0.645000,11,-7.226000,0.421000,0.083800,0.000355,0.154000,0.595000,148.733000,2
0.817000,0.312000,7,-6.649000,0.206000,0.419000,0.000003,0.055600,0.456000,112.110000,2
0.488000,0.515000,8,-12.062000,0.181000,0.596000,0.031300,0.196000,0.490000,135.029000,2
0.756000,0.458000,6,-6.434000,0.212000,0.670000,0.000000,0.275000,0.551000,87.893000,2
0.491000,0.253000,2,-15.562000,0.092800,0.955000,0.000800,0.168000,0.422000,84.330000,2
0.640000,0.456000,9,-8.260000,0.100000,0.635000,0.000494,0.088100,0.420000,73.111000,2
0.498000,0.470000,0,-14.096000,0.048500,0.877000,0.857000,0.144000,0.076800,82.977000,2
0.665000,0.364000,6,-10.634000,0.043300,0.665000,0.378000,0.153000,0.364000,77.989000,2
0.634000,0.417000,9,-8.294000,0.061900,0.801000,0.000000,0.302000,0.520000,123.075000,2
0.660000,0.586000,7,-9.485000,0.083300,0.197000,0.922000,0.116000,0.195000,74.996000,2
0.630000,0.378000,3,-11.856000,0.092500,0.407000,0.000000,0.129000,0.390000,139.586000,2
0.707000,0.554000,2,-8.404000,0.037900,0.565000,0.000000,0.127000,0.653000,90.011000,2
0.712000,0.685000,10,-8.225000,0.124000,0.341000,0.000739,0.212000,0.836000,91.040000,2
0.844000,0.421000,8,-8.882000,0.171000,0.257000,0.012100,0.329000,0.488000,108.331000,2
0.753000,0.539000,6,-8.030000,0.425000,0.051500,0.000012,0.084100,0.780000,83.920000,2
0.400000,0.554000,4,-7.932000,0.136000,0.665000,0.000007,0.104000,0.319000,111.980000,2
0.745000,0.747000,2,-10.008000,0.051700,0.153000,0.049500,0.143000,0.759000,98.003000,2
0.451000,0.699000,1,-6.169000,0.306000,0.195000,0.000000,0.095800,0.627000,98.453000,2
0.718000,0.486000,9,-8.342000,0.168000,0.530000,0.034200,0.102000,0.589000,83.077000,2
0.688000,0.368000,5,-7.821000,0.037900,0.289000,0.030100,0.123000,0.641000,106.943000,2
0.826000,0.674000,1,-5.576000,0.249000,0.308000,0.000000,0.595000,0.957000,92.191000,2
0.548000,0.593000,11,-9.895000,0.090800,0.445000,0.000030,0.094000,0.507000,78.527000,2
0.691000,0.626000,4,-4.588000,0.172000,0.115000,0.000000,0.088600,0.538000,119.969000,2
0.788000,0.711000,1,-7.811000,0.059700,0.364000,0.000021,0.083800,0.802000,104.149000,2
0.738000,0.619000,4,-7.991000,0.064300,0.471000,0.001120,0.222000,0.575000,94.986000,2
0.796000,0.274000,7,-14.918000,0.195000,0.846000,0.832000,0.084000,0.555000,77.062000,2
0.410000,0.587000,9,-8.448000,0.053700,0.136000,0.001730,0.552000,0.248000,150.064000,2
0.505000,0.541000,7,-12.517000,0.068100,0.497000,0.000005,0.161000,0.278000,76.089000,2
0.732000,0.287000,2,-13.986000,0.242000,0.262000,0.000000,0.107000,0.372000,90.013000,2
0.615000,0.394000,11,-9.281000,0.162000,0.015600,0.134000,0.105000,0.426000,162.419000,2
0.721000,0.624000,8,-7.104000,0.061600,0.618000,0.086500,0.106000,0.808000,89.998000,2
0.722000,0.282000,5,-7.484000,0.106000,0.373000,0.005570,0.147000,0.217000,91.367000,2
0.678000,0.622000,7,-4.634000,0.190000,0.424000,0.000001,0.088200,0.644000,94.048000,2
0.775000,0.373000,0,-12.788000,0.231000,0.682000,0.000032,0.194000,0.539000,92.096000,2
0.572000,0.559000,0,-8.480000,0.208000,0.025800,0.000000,0.167000,0.406000,159.752000,2
0.785000,0.338000,10,-12.102000,0.073600,0.421000,0.000104,0.331000,0.707000,83.426000,2
0.627000,0.532000,11,-6.608000,0.032800,0.251000,0.000022,0.458000,0.320000,86.048000,2
0.762000,0.403000,11,-10.423000,0.158000,0.039600,0.011300,0.256000,0.346000,80.476000,2
0.752000,0.584000,7,-10.634000,0.275000,0.364000,0.017000,0.197000,0.264000,94.918000,2
0.561000,0.228000,10,-15.124000,0.075300,0.537000,0.799000,0.556000,0.149000,80.020000,2
0.816000,0.493000,10,-10.951000,0.296000,0.012200,0.000365,0.317000,0.371000,95.203000,2
0.789000,0.413000,7,-7.518000,0.244000,0.022300,0.000313,0.300000,0.518000,89.911000,2
0.753000,0.352000,8,-9.566000,0.173000,0.182000,0.000102,0.120000,0.530000,89.968000,2
0.746000,0.547000,5,-9.236000,0.090300,0.224000,0.034500,0.201000,0.528000,91.839000,2
0.608000,0.546000,6,-12.805000,0.089200,0.433000,0.000024,0.362000,0.613000,93.161000,2
0.839000,0.289000,0,-10.973000,0.083500,0.413000,0.000031,0.121000,0.516000,106.983000,2
0.915000,0.458000,10,-8.458000,0.232000,0.002690,0.001300,0.711000,0.557000,92.088000,2
0.853000,0.402000,11,-13.025000,0.325000,0.220000,0.426000,0.119000,0.696000,98.231000,2
0.769000,0.682000,1,-12.584000,0.354000,0.025200,0.000384,0.702000,0.433000,91.486000,2
0.679000,0.713000,3,-5.479000,0.219000,0.156000,0.000000,0.188000,0.778000,84.968000,2
0.793000,0.504000,11,-8.838000,0.154000,0.101000,0.000140,0.146000,0.453000,81.182000,2
0.581000,0.514000,7,-8.364000,0.055100,0.750000,0.000070,0.171000,0.258000,80.034000,2
0.739000,0.457000,11,-9.119000,0.041200,0.508000,0.001010,0.120000,0.250000,74.956000,2
0.671000,0.604000,7,-4.880000,0.041400,0.127000,0.014600,0.104000,0.598000,77.470000,2
0.399000,0.802000,6,-7.869000,0.350000,0.027300,0.003870,0.187000,0.437000,87.818000,2
0.685000,0.499000,7,-9.671000,0.037300,0.365000,0.000043,0.183000,0.722000,102.902000,2
0.843000,0.310000,1,-12.206000,0.090400,0.493000,0.275000,0.111000,0.321000,101.995000,2
0.837000,0.541000,0,-5.068000,0.136000,0.071400,0.000000,0.152000,0.654000,103.971000,2
0.488000,0.645000,11,-7.226000,0.421000,0.083800,0.000355,0.154000,0.595000,148.733000,2
0.803000,0.664000,9,-5.055000,0.032100,0.008850,0.000003,0.186000,0.923000,127.636000,2
0.826000,0.555000,4,-8.025000,0.066500,0.644000,0.726000,0.112000,0.234000,79.824000,2
0.579000,0.470000,1,-8.243000,0.238000,0.384000,0.656000,0.205000,0.552000,102.007000,2
0.617000,0.467000,0,-10.530000,0.072500,0.529000,0.000000,0.112000,0.384000,90.173000,2
0.502000,0.418000,9,-9.565000,0.034400,0.744000,0.000287,0.073700,0.283000,80.083000,2
0.545000,0.644000,6,-8.111000,0.415000,0.137000,0.000402,0.185000,0.614000,176.176000,2
0.638000,0.569000,8,-7.759000,0.097600,0.706000,0.000892,0.111000,0.757000,95.951000,2
0.794000,0.453000,6,-12.402000,0.104000,0.008310,0.000104,0.166000,0.525000,99.006000,2
0.695000,0.335000,7,-10.896000,0.383000,0.702000,0.001370,0.093800,0.536000,174.208000,2
0.847000,0.696000,5,-6.113000,0.064200,0.052000,0.004020,0.079500,0.763000,140.678000,2
0.415000,0.463000,6,-9.860000,0.082300,0.134000,0.002550,0.101000,0.573000,96.100000,2
0.656000,0.347000,5,-11.289000,0.418000,0.256000,0.000000,0.128000,0.561000,81.067000,2
0.599000,0.423000,8,-7.075000,0.091400,0.208000,0.000834,0.077300,0.893000,139.636000,2
0.651000,0.539000,6,-9.239000,0.296000,0.051400,0.000190,0.136000,0.309000,76.301000,2
0.852000,0.664000,9,-5.179000,0.123000,0.120000,0.001130,0.073700,0.148000,95.815000,2
0.679000,0.508000,6,-7.293000,0.288000,0.077200,0.001220,0.101000,0.639000,201.888000,2
0.771000,0.290000,10,-13.413000,0.034100,0.323000,0.031600,0.064500,0.192000,118.003000,2
0.714000,0.508000,0,-8.197000,0.036200,0.091100,0.000000,0.167000,0.379000,136.419000,2
0.643000,0.477000,11,-7.279000,0.043100,0.028500,0.000937,0.078300,0.120000,122.933000,2
0.853000,0.576000,6,-8.207000,0.058500,0.282000,0.108000,0.100000,0.671000,98.002000,2
0.756000,0.525000,3,-8.565000,0.108000,0.214000,0.000000,0.224000,0.501000,90.896000,2
0.552000,0.531000,8,-6.767000,0.125000,0.656000,0.000052,0.110000,0.324000,91.573000,2
0.438000,0.497000,1,-10.161000,0.231000,0.790000,0.044300,0.378000,0.531000,114.851000,2
0.705000,0.347000,10,-11.898000,0.072600,0.672000,0.014400,0.103000,0.299000,88.984000,2
0.700000,0.599000,1,-8.763000,0.164000,0.020500,0.012000,0.056200,0.614000,171.951000,2
0.801000,0.211000,1,-15.408000,0.046500,0.356000,0.020300,0.100000,0.160000,92.037000,2
0.713000,0.336000,9,-8.687000,0.052300,0.357000,0.000000,0.085000,0.298000,115.026000,2
0.739000,0.511000,11,-7.037000,0.124000,0.734000,0.007630,0.105000,0.483000,67.484000,2
0.744000,0.439000,7,-9.961000,0.348000,0.489000,0.000351,0.081400,0.671000,93.066000,2
0.619000,0.650000,5,-11.157000,0.045500,0.053400,0.486000,0.196000,0.756000,84.823000,2
0.788000,0.680000,7,-3.436000,0.043700,0.038000,0.001540,0.049900,0.911000,95.010000,2
0.648000,0.452000,2,-10.563000,0.136000,0.729000,0.000007,0.139000,0.362000,169.847000,2
0.541000,0.263000,0,-16.936000,0.042700,0.778000,0.130000,0.115000,0.127000,92.624000,2
0.689000,0.549000,4,-12.611000,0.053400,0.489000,0.195000,0.126000,0.638000,97.080000,2
0.412000,0.374000,4,-9.135000,0.033900,0.656000,0.218000,0.096800,0.217000,91.161000,2
0.692000,0.682000,9,-6.619000,0.091500,0.089200,0.000046,0.374000,0.277000,91.987000,2
0.658000,0.572000,5,-7.085000,0.064800,0.305000,0.000000,0.280000,0.416000,123.659000,2
0.600000,0.475000,1,-12.785000,0.045700,0.397000,0.344000,0.095300,0.753000,185.856000,2
0.729000,0.425000,7,-7.981000,0.206000,0.256000,0.000000,0.382000,0.370000,152.091000,2
0.581000,0.415000,5,-9.125000,0.435000,0.802000,0.001590,0.096100,0.352000,89.076000,2
0.718000,0.434000,1,-8.619000,0.056700,0.027400,0.158000,0.087600,0.780000,89.032000,2
0.398000,0.383000,11,-11.123000,0.051500,0.340000,0.000070,0.639000,0.350000,175.648000,2
0.614000,0.469000,8,-6.603000,0.060500,0.088800,0.210000,0.112000,0.292000,85.994000,2
0.830000,0.454000,2,-8.810000,0.041900,0.344000,0.486000,0.081100,0.562000,94.993000,2
0.789000,0.423000,1,-10.736000,0.081900,0.646000,0.008140,0.093400,0.249000,76.002000,2
0.604000,0.814000,10,-5.998000,0.343000,0.327000,0.000006,0.318000,0.606000,92.044000,2
0.525000,0.720000,11,-6.916000,0.169000,0.176000,0.006480,0.076900,0.483000,91.708000,2
0.718000,0.588000,6,-12.307000,0.042800,0.272000,0.002650,0.126000,0.261000,99.976000,2
0.785000,0.367000,4,-8.483000,0.036300,0.113000,0.063300,0.090200,0.468000,90.003000,2
0.757000,0.485000,9,-12.309000,0.064800,0.402000,0.619000,0.193000,0.372000,110.371000,2
0.747000,0.758000,0,-4.743000,0.179000,0.052100,0.000000,0.214000,0.601000,102.020000,2
0.475000,0.499000,0,-6.818000,0.185000,0.840000,0.000000,0.111000,0.454000,142.867000,2
0.510000,0.666000,4,-7.474000,0.063800,0.024800,0.058000,0.075800,0.106000,103.584000,2
0.568000,0.420000,7,-11.169000,0.276000,0.536000,0.124000,0.101000,0.453000,79.890000,2
0.795000,0.409000,9,-10.134000,0.085900,0.183000,0.001080,0.112000,0.518000,120.095000,2
0.489000,0.506000,11,-10.251000,0.177000,0.427000,0.086200,0.120000,0.431000,95.528000,2
0.447000,0.625000,10,-8.212000,0.323000,0.035100,0.000727,0.243000,0.261000,67.104000,2
0.620000,0.480000,5,-9.348000,0.100000,0.154000,0.357000,0.067600,0.568000,100.004000,2
0.861000,0.346000,8,-12.033000,0.070200,0.016100,0.127000,0.104000,0.579000,115.264000,2
0.688000,0.425000,4,-8.134000,0.027000,0.748000,0.005480,0.101000,0.179000,129.975000,2
0.265000,0.470000,8,-8.349000,0.044400,0.899000,0.061700,0.226000,0.145000,121.024000,2
0.735000,0.798000,0,-6.175000,0.127000,0.057900,0.067700,0.161000,0.464000,113.997000,2
0.293000,0.255000,4,-11.155000,0.041600,0.975000,0.000248,0.101000,0.363000,170.565000,2
0.658000,0.294000,4,-8.533000,0.032100,0.422000,0.000052,0.074900,0.358000,74.038000,2
0.585000,0.484000,0,-11.949000,0.097600,0.494000,0.355000,0.096900,0.188000,99.937000,2
0.542000,0.357000,10,-6.938000,0.036500,0.334000,0.258000,0.072400,0.197000,102.251000,2
0.671000,0.678000,10,-6.171000,0.362000,0.128000,0.000000,0.298000,0.718000,91.456000,2
0.841000,0.898000,8,-7.135000,0.104000,0.271000,0.015100,0.304000,0.931000,98.401000,2
0.639000,0.907000,9,-7.850000,0.040900,0.012800,0.328000,0.704000,0.696000,97.019000,2
0.732000,0.789000,5,-3.717000,0.047600,0.045900,0.000031,0.123000,0.607000,107.978000,2
0.624000,0.881000,11,-3.696000,0.282000,0.160000,0.000000,0.270000,0.529000,87.268000,2
0.410000,0.298000,3,-11.796000,0.047300,0.721000,0.000000,0.158000,0.142000,109.651000,2
0.448000,0.328000,7,-11.132000,0.035100,0.803000,0.000093,0.347000,0.209000,113.941000,2
0.437000,0.792000,8,-6.792000,0.035400,0.057400,0.000001,0.220000,0.402000,83.961000,2
0.198000,0.162000,1,-15.815000,0.034300,0.926000,0.008960,0.135000,0.052700,70.453000,2
0.768000,0.372000,4,-8.549000,0.125000,0.103000,0.032400,0.139000,0.268000,148.529000,2
0.776000,0.503000,0,-5.732000,0.237000,0.874000,0.000000,0.112000,0.473000,110.134000,2
0.913000,0.603000,8,-4.892000,0.226000,0.027200,0.000503,0.167000,0.497000,123.061000,2
0.707000,0.238000,3,-8.818000,0.037900,0.090500,0.000002,0.084200,0.345000,124.156000,2
0.706000,0.714000,7,-6.134000,0.061000,0.327000,0.011100,0.185000,0.503000,98.003000,2
0.666000,0.390000,5,-8.575000,0.083800,0.272000,0.000009,0.111000,0.325000,113.866000,2
0.597000,0.291000,1,-13.483000,0.057600,0.255000,0.000019,0.108000,0.090000,87.082000,2
0.392000,0.233000,11,-11.012000,0.058700,0.951000,0.000322,0.106000,0.494000,176.569000,2
0.510000,0.363000,5,-8.635000,0.030400,0.853000,0.000000,0.109000,0.426000,78.000000,2
0.544000,0.552000,9,-7.450000,0.099100,0.670000,0.000046,0.415000,0.554000,159.738000,2
0.558000,0.559000,6,-9.222000,0.095900,0.371000,0.000007,0.109000,0.620000,78.558000,2
0.423000,0.471000,3,-8.775000,0.168000,0.141000,0.000000,0.116000,0.646000,82.527000,2
0.718000,0.656000,4,-6.604000,0.158000,0.269000,0.001050,0.263000,0.830000,79.394000,2
0.584000,0.508000,9,-6.680000,0.061700,0.078000,0.000000,0.246000,0.186000,169.975000,2
0.806000,0.499000,9,-7.245000,0.151000,0.198000,0.000037,0.071100,0.402000,148.033000,2
0.681000,0.333000,9,-8.582000,0.097400,0.588000,0.000000,0.086000,0.564000,118.050000,2
0.240000,0.116000,0,-13.216000,0.032900,0.877000,0.000920,0.100000,0.093700,77.349000,2
0.824000,0.136000,0,-7.938000,0.058800,0.894000,0.003500,0.076500,0.155000,115.030000,2
0.643000,0.132000,5,-11.266000,0.093100,0.909000,0.000000,0.101000,0.132000,114.251000,2
0.690000,0.642000,5,-7.103000,0.072100,0.484000,0.112000,0.097700,0.363000,97.089000,2
0.584000,0.647000,7,-5.464000,0.207000,0.686000,0.000000,0.106000,0.341000,91.765000,2
0.581000,0.407000,7,-9.451000,0.037900,0.643000,0.000001,0.139000,0.292000,94.935000,2
0.642000,0.502000,7,-6.680000,0.121000,0.045400,0.000000,0.116000,0.313000,79.993000,2
0.822000,0.385000,2,-9.714000,0.339000,0.029900,0.002470,0.107000,0.241000,118.054000,2
0.463000,0.698000,1,-4.456000,0.036800,0.021500,0.000005,0.238000,0.351000,93.072000,2
0.544000,0.427000,9,-8.330000,0.029800,0.174000,0.024800,0.133000,0.186000,139.939000,2
0.474000,0.536000,11,-6.749000,0.082700,0.021400,0.000000,0.255000,0.174000,88.645000,2
0.787000,0.454000,10,-5.680000,0.030100,0.111000,0.000481,0.099800,0.425000,80.009000,2
0.689000,0.529000,6,-8.103000,0.384000,0.432000,0.000024,0.381000,0.558000,130.993000,2
0.575000,0.497000,11,-8.592000,0.044900,0.094300,0.000030,0.094800,0.423000,93.625000,2
0.452000,0.558000,1,-9.649000,0.205000,0.445000,0.001320,0.104000,0.221000,139.428000,2
0.752000,0.533000,11,-8.986000,0.034800,0.151000,0.000051,0.114000,0.461000,114.984000,2
0.650000,0.418000,6,-12.363000,0.045100,0.467000,0.000108,0.101000,0.265000,127.206000,2
0.384000,0.417000,10,-11.577000,0.069000,0.338000,0.000165,0.104000,0.177000,140.955000,2
0.719000,0.615000,6,-5.972000,0.045000,0.408000,0.000147,0.235000,0.465000,96.988000,2
0.823000,0.411000,0,-7.061000,0.055700,0.409000,0.001350,0.649000,0.397000,90.997000,2
0.414000,0.473000,11,-8.911000,0.116000,0.663000,0.052300,0.128000,0.409000,100.000000,2
0.784000,0.940000,9,-7.327000,0.054000,0.071600,0.000171,0.133000,0.979000,137.003000,2
0.603000,0.783000,6,-4.023000,0.062000,0.449000,0.000008,0.119000,0.775000,172.041000,2
0.753000,0.704000,5,-5.562000,0.084300,0.259000,0.143000,0.103000,0.800000,93.951000,2
0.603000,0.606000,9,-6.634000,0.114000,0.799000,0.000000,0.391000,0.463000,80.176000,2
0.622000,0.532000,0,-7.143000,0.128000,0.269000,0.000054,0.158000,0.364000,76.459000,2
0.759000,0.342000,1,-9.044000,0.040600,0.775000,0.000000,0.112000,0.220000,99.995000,2
0.784000,0.550000,8,-8.645000,0.063200,0.551000,0.000607,0.089900,0.715000,81.676000,2
0.589000,0.830000,1,-4.961000,0.035200,0.258000,0.002920,0.114000,0.239000,106.995000,2
0.617000,0.589000,5,-9.194000,0.101000,0.227000,0.620000,0.121000,0.582000,179.933000,2
0.655000,0.855000,8,-9.347000,0.257000,0.011400,0.000199,0.476000,0.508000,120.014000,2
0.466000,0.548000,5,-9.362000,0.118000,0.420000,0.000001,0.113000,0.423000,89.815000,2
0.722000,0.675000,1,-5.610000,0.077500,0.873000,0.118000,0.305000,0.507000,120.012000,2
0.796000,0.697000,4,-7.062000,0.053700,0.112000,0.000016,0.052300,0.714000,111.999000,2
0.543000,0.757000,10,-4.604000,0.067900,0.049500,0.000019,0.080700,0.678000,108.975000,2
0.387000,0.726000,1,-7.681000,0.412000,0.099800,0.000000,0.653000,0.632000,78.846000,2
0.643000,0.894000,6,-4.765000,0.374000,0.269000,0.000005,0.257000,0.459000,86.985000,2
0.675000,0.761000,4,-4.469000,0.046600,0.432000,0.000000,0.102000,0.428000,119.001000,2
0.488000,0.381000,3,-8.095000,0.049800,0.605000,0.087200,0.077600,0.217000,140.941000,2
0.624000,0.785000,11,-5.634000,0.034000,0.003820,0.000000,0.088300,0.656000,95.933000,2
0.622000,0.638000,0,-6.291000,0.043000,0.129000,0.000010,0.362000,0.646000,140.005000,2
0.644000,0.591000,2,-7.218000,0.029600,0.116000,0.000035,0.141000,0.494000,107.034000,2
0.745000,0.672000,9,-5.738000,0.034600,0.127000,0.000000,0.103000,0.641000,108.031000,2
0.923000,0.793000,6,-3.755000,0.072300,0.018900,0.197000,0.264000,0.537000,124.003000,2
0.559000,0.578000,8,-9.540000,0.151000,0.790000,0.000522,0.324000,0.239000,79.938000,2
0.431000,0.773000,2,-5.002000,0.063600,0.026400,0.000000,0.348000,0.504000,111.387000,2
0.491000,0.614000,7,-8.521000,0.150000,0.176000,0.045400,0.103000,0.215000,175.572000,2
0.671000,0.604000,8,-8.066000,0.146000,0.174000,0.000929,0.096100,0.555000,149.927000,2
0.764000,0.640000,8,-7.424000,0.038800,0.050700,0.434000,0.097000,0.701000,92.000000,2
0.712000,0.846000,4,-6.714000,0.053800,0.033900,0.000384,0.106000,0.573000,120.016000,2
0.853000,0.604000,3,-5.794000,0.051100,0.069600,0.000002,0.135000,0.860000,116.000000,2
0.764000,0.705000,3,-5.279000,0.027800,0.037100,0.000019,0.094300,0.672000,101.003000,2
0.411000,0.618000,4,-4.964000,0.046900,0.109000,0.000000,0.279000,0.211000,120.734000,2
0.312000,0.661000,0,-8.508000,0.092000,0.252000,0.000135,0.102000,0.443000,82.390000,2
0.485000,0.458000,1,-8.676000,0.052500,0.606000,0.000450,0.120000,0.102000,78.558000,2
0.657000,0.700000,10,-4.911000,0.382000,0.340000,0.000106,0.099200,0.610000,82.113000,2
0.704000,0.777000,2,-5.729000,0.195000,0.035800,0.000000,0.151000,0.392000,111.921000,2
0.729000,0.799000,11,-7.378000,0.077900,0.058800,0.002180,0.094800,0.532000,115.040000,2
0.832000,0.670000,2,-7.407000,0.066600,0.013200,0.008720,0.280000,0.449000,113.007000,2
0.825000,0.694000,1,-7.604000,0.177000,0.024700,0.012400,0.356000,0.809000,112.017000,2
0.780000,0.496000,3,-8.214000,0.081400,0.581000,0.000002,0.945000,0.545000,93.088000,2
0.680000,0.706000,0,-5.649000,0.058100,0.010400,0.000015,0.586000,0.703000,101.030000,2
0.417000,0.475000,9,-8.414000,0.184000,0.068800,0.000000,0.095000,0.338000,84.334000,2
0.763000,0.647000,6,-8.644000,0.369000,0.349000,0.000000,0.689000,0.561000,90.925000,2
0.649000,0.608000,7,-9.080000,0.027000,0.288000,0.000000,0.318000,0.331000,100.005000,2
0.708000,0.485000,2,-5.552000,0.069900,0.210000,0.000000,0.104000,0.281000,139.990000,2
0.675000,0.748000,5,-6.760000,0.032700,0.009620,0.000000,0.206000,0.478000,114.925000,2
0.801000,0.491000,0,-9.088000,0.054300,0.094300,0.000093,0.193000,0.822000,125.049000,2
0.573000,0.607000,3,-6.286000,0.036000,0.035900,0.027600,0.288000,0.192000,99.936000,2
0.617000,0.558000,7,-6.553000,0.046400,0.334000,0.015300,0.123000,0.262000,103.987000,2
0.582000,0.704000,5,-6.242000,0.034700,0.065100,0.000000,0.212000,0.698000,150.863000,2
0.862000,0.676000,8,-6.051000,0.136000,0.053300,0.000000,0.076900,0.602000,105.970000,2
0.633000,0.842000,0,-4.454000,0.033400,0.034700,0.000000,0.275000,0.693000,120.009000,2
0.688000,0.862000,7,-5.025000,0.033400,0.001560,0.000001,0.116000,0.861000,117.941000,2
0.678000,0.621000,10,-4.803000,0.102000,0.297000,0.000010,0.082700,0.499000,122.969000,2
0.620000,0.692000,1,-6.423000,0.103000,0.025100,0.000075,0.151000,0.397000,159.062000,2
0.790000,0.514000,8,-8.881000,0.112000,0.408000,0.000000,0.099300,0.757000,128.114000,2
0.672000,0.519000,9,-7.222000,0.039400,0.001150,0.043900,0.084000,0.472000,94.060000,2
0.508000,0.673000,2,-9.221000,0.545000,0.490000,0.010800,0.080600,0.552000,84.417000,2
0.618000,0.734000,6,-5.224000,0.037700,0.173000,0.000012,0.661000,0.555000,96.977000,2
0.541000,0.668000,10,-8.702000,0.065200,0.106000,0.000243,0.102000,0.400000,159.970000,2
0.836000,0.670000,5,-6.907000,0.230000,0.008260,0.000355,0.083700,0.556000,107.018000,2
0.734000,0.636000,7,-7.764000,0.243000,0.370000,0.000043,0.382000,0.281000,123.074000,2
0.757000,0.639000,11,-7.340000,0.434000,0.061500,0.000015,0.180000,0.459000,115.234000,2
0.793000,0.726000,1,-5.420000,0.068000,0.010200,0.001080,0.755000,0.578000,117.980000,2
0.778000,0.496000,8,-8.516000,0.103000,0.072500,0.000028,0.209000,0.374000,116.983000,2
0.813000,0.592000,7,-7.392000,0.058500,0.379000,0.000002,0.125000,0.480000,109.944000,2
0.725000,0.755000,7,-7.875000,0.231000,0.235000,0.008220,0.311000,0.540000,113.879000,2
0.658000,0.539000,8,-6.831000,0.054600,0.347000,0.000404,0.194000,0.455000,110.982000,2
0.766000,0.733000,5,-7.231000,0.082900,0.023000,0.047300,0.069900,0.626000,112.033000,2
0.725000,0.718000,5,-5.867000,0.233000,0.016800,0.000561,0.053000,0.458000,112.941000,2
0.661000,0.806000,5,-6.194000,0.437000,0.016300,0.000000,0.117000,0.475000,121.216000,2
0.778000,0.465000,4,-7.662000,0.318000,0.729000,0.000557,0.107000,0.386000,120.172000,2
0.663000,0.500000,9,-8.016000,0.040500,0.115000,0.002280,0.092700,0.247000,120.044000,2
0.716000,0.560000,10,-10.456000,0.050200,0.024700,0.000027,0.120000,0.390000,104.936000,2
0.868000,0.553000,7,-8.789000,0.107000,0.191000,0.001210,0.085600,0.490000,123.999000,2
0.831000,0.391000,5,-11.880000,0.056200,0.049100,0.622000,0.060400,0.240000,123.001000,2
0.886000,0.600000,6,-3.990000,0.292000,0.142000,0.355000,0.053600,0.378000,125.169000,2
0.720000,0.751000,11,-7.690000,0.194000,0.391000,0.001520,0.108000,0.487000,125.022000,2
0.754000,0.796000,7,-6.804000,0.325000,0.409000,0.000000,0.117000,0.426000,115.108000,2
0.593000,0.751000,4,-9.414000,0.918000,0.707000,0.000000,0.356000,0.485000,114.907000,2
0.715000,0.859000,5,-5.248000,0.293000,0.217000,0.000021,0.130000,0.592000,115.995000,2
0.722000,0.565000,1,-8.805000,0.206000,0.036400,0.000023,0.386000,0.430000,114.943000,2
0.836000,0.385000,10,-8.559000,0.088300,0.226000,0.007610,0.110000,0.347000,114.046000,2
0.732000,0.705000,5,-6.662000,0.071700,0.097300,0.380000,0.107000,0.063400,119.937000,2
0.735000,0.652000,3,-8.215000,0.049000,0.023900,0.088100,0.069300,0.220000,118.026000,2
0.790000,0.607000,4,-8.273000,0.182000,0.148000,0.001040,0.296000,0.395000,120.014000,2
0.801000,0.469000,4,-13.131000,0.182000,0.221000,0.101000,0.083700,0.317000,115.096000,2
0.764000,0.669000,11,-6.337000,0.057700,0.066800,0.000101,0.072700,0.707000,108.002000,2
0.763000,0.370000,4,-16.247000,0.513000,0.282000,0.000000,0.127000,0.283000,114.081000,2
0.784000,0.786000,4,-6.822000,0.232000,0.409000,0.000002,0.146000,0.544000,120.043000,2
0.854000,0.723000,6,-5.457000,0.192000,0.126000,0.000484,0.106000,0.359000,117.985000,2
0.854000,0.498000,11,-7.922000,0.332000,0.022900,0.000212,0.300000,0.343000,108.049000,2
